batter,delta_obs,delta_pred,denom_L,denom_R,prior_pa,stand,weight,stratum,delta_route_a
592669,0.005902205177372999,0.01830362935306662,126.0,298.0,978.0,R,177.11320754716982,high,0.014940144761076635
592696,-0.03807586427656845,-0.031075355705764307,33.0,284.0,1001.0,L,59.12933753943217,high,-0.02646739235162382
592885,0.00106266846361186,-0.03979070517392019,98.0,212.0,1425.0,L,134.03870967741935,high,-0.02646739235162382
593160,-0.013158333333333272,0.01236027763479769,120.0,211.0,1171.0,R,152.99093655589124,high,0.014940144761076635
593428,-0.021760511215440814,0.017355242270057303,108.0,355.0,1349.0,R,165.61555075593952,high,0.014940144761076635
593871,0.003349954212454209,-0.004452078759785871,130.0,336.0,1080.0,L,187.46781115879827,high,-0.02646739235162382
593934,0.05437129987129985,0.017216087192460316,21.0,74.0,767.0,R,32.71578947368421,high,0.014940144761076635
594807,0.18212595734652998,0.01244121855228597,123.0,207.0,839.0,R,154.3090909090909,high,0.014940144761076635
595281,-0.05037532765399738,-0.0343125994189627,56.0,218.0,921.0,L,89.1094890510949,high,-0.02646739235162382
595777,0.015397576934138624,-0.0031387613194793773,171.0,488.0,892.0,L,253.25644916540213,high,-0.02646739235162382
595879,-0.04903311486719561,0.016842213321666633,65.0,223.0,1017.0,R,100.65972222222223,high,0.014940144761076635
