batter,delta_obs,delta_pred,denom_L,denom_R,prior_pa,stand,weight,stratum,delta_route_a
666397,0.060371604938271595,-0.04052602445922909,45.0,162.0,81.0,L,70.43478260869566,low,-0.026253501145267144
666464,0.041843589743589704,0.024170562003473506,26.0,30.0,71.0,R,27.857142857142858,low,0.014857842364673413
666624,0.0035808563797707915,0.022816921799280854,159.0,146.0,344.0,R,152.22295081967212,medium,0.014857842364673413
666969,-0.03560945273631844,0.011757142794970088,144.0,402.0,740.0,R,212.0439560439561,high,0.014857842364673413
666971,0.049069230769230754,0.019075740183446266,156.0,390.0,838.0,R,222.85714285714286,high,0.014857842364673413
667472,0.10428703703703704,0.02121652653866196,117.0,216.0,86.0,R,151.78378378378378,low,0.014857842364673413
667670,0.03395973146401926,0.02625453475874512,157.0,537.0,417.0,R,242.96541786743515,medium,0.014857842364673413
668227,-0.014386220580186071,0.01954173072357679,203.0,504.0,702.0,R,289.4257425742574,high,0.014857842364673413
668670,0.021089682539682575,0.023353925822400312,36.0,105.0,271.0,R,53.61702127659574,medium,0.014857842364673413
668709,0.09383795895503388,-0.036138585968775894,73.0,269.0,239.0,L,114.83625730994154,medium,-0.026253501145267144
668715,0.002145608167576085,0.019551559781694094,130.0,437.0,374.0,R,200.38800705467372,medium,0.014857842364673413
668800,0.03230516129032257,0.019729974075217982,25.0,62.0,236.0,R,35.632183908045974,medium,0.014857842364673413
668804,0.02963546980113846,-0.0029407316527129135,167.0,486.0,965.0,L,248.58192955589587,high,-0.026253501145267144
668845,-0.1481818181818182,0.0161386681775611,21.0,11.0,33.0,R,14.4375,low,0.014857842364673413
668885,0.07731104400345129,0.0227365250443049,57.0,122.0,79.0,R,77.69832402234637,low,0.014857842364673413
668901,0.01673799244468427,0.02046795197124951,136.0,327.0,249.0,R,192.1036717062635,medium,0.014857842364673413
668904,0.011212895017161828,0.0195765573389714,119.0,284.0,165.0,R,167.72208436724566,medium,0.014857842364673413
668930,-0.019210617575859956,-0.03343011630603343,191.0,465.0,200.0,L,270.7774390243902,medium,-0.026253501145267144
668939,0.02576720142602501,-0.010031683686309134,110.0,255.0,487.0,L,153.6986301369863,high,-0.026253501145267144
668942,-0.06333644503714991,-0.03295687878532583,29.0,181.0,457.0,L,49.990476190476194,high,-0.026253501145267144
668952,0.0017481481481481376,0.02551951458789159,15.0,27.0,55.0,R,19.285714285714285,low,0.014857842364673413
669003,-0.022852657004830967,-0.04135719900954088,23.0,54.0,45.0,L,32.25974025974026,low,-0.026253501145267144
669004,0.27464309764309763,-0.03232970883929753,11.0,54.0,344.0,L,18.276923076923076,medium,-0.026253501145267144
669016,-0.09685430257844052,-0.047651746784843796,87.0,333.0,380.0,L,137.95714285714286,medium,-0.026253501145267144
669065,-0.10653814147018026,-0.0429290790248576,103.0,350.0,50.0,L,159.16114790286977,low,-0.026253501145267144
669087,0.12530555555555556,0.02339875298043481,18.0,40.0,84.0,R,24.827586206896555,low,0.014857842364673413
669127,0.09810269576379976,0.023158853279182545,123.0,399.0,320.0,R,188.03448275862067,medium,0.014857842364673413
669134,0.024388235294117655,0.016661483709833502,17.0,10.0,147.0,R,12.592592592592593,medium,0.014857842364673413
669208,-0.03436666666666671,0.020839592533247076,15.0,24.0,34.0,R,18.46153846153846,low,0.014857842364673413
669221,0.0579848121188275,0.017957132163680112,115.0,221.0,531.0,R,151.2797619047619,high,0.014857842364673413
669224,0.01231346833058633,-0.04338942785530647,137.0,310.0,83.0,L,190.02237136465325,low,-0.026253501145267144
669234,0.10380350877192981,0.02444300909466801,70.0,57.0,61.0,R,62.83464566929135,low,0.014857842364673413
669236,-0.024025409130060293,0.02187856543219463,54.0,129.0,0.0,R,76.1311475409836,low,0.014857842364673413
669242,0.01874661159158386,0.008086707222723366,122.0,254.0,647.0,L,164.82978723404256,high,-0.026253501145267144
669257,-0.028979655019902684,0.02156254509616612,112.0,323.0,665.0,R,166.32643678160917,high,0.014857842364673413
669289,0.05576058865757355,0.01797386532171502,126.0,199.0,502.0,R,154.30153846153846,high,0.014857842364673413
669304,-0.20620000000000002,0.022321129276769436,15.0,21.0,311.0,R,17.5,medium,0.014857842364673413
669326,0.09238737097753486,0.020780688106852296,27.0,122.0,2.0,R,44.214765100671144,low,0.014857842364673413
669357,0.035720535182655555,-0.04048947175490708,93.0,307.0,222.0,L,142.755,medium,-0.026253501145267144
669364,-0.07928807410924055,-0.010829243966368696,197.0,417.0,111.0,L,267.58631921824104,low,-0.026253501145267144
669369,-0.07507007575757574,-0.007899510445663005,33.0,48.0,60.0,L,39.111111111111114,low,-0.026253501145267144
669394,0.06696695652173912,0.025476521942991825,100.0,276.0,383.0,R,146.80851063829786,medium,0.014857842364673413
669397,0.0074472849298352906,0.017942119336404272,110.0,298.0,229.0,R,160.68627450980392,medium,0.014857842364673413
669450,0.10433408662900193,-0.002570975916821483,45.0,59.0,98.0,L,51.05769230769231,low,-0.026253501145267144
669477,-0.06146877429385855,0.021870241978021787,119.0,227.0,164.0,R,156.14450867052022,medium,0.014857842364673413
669701,-0.09834599593261964,-0.03185873888843638,119.0,438.0,214.0,L,187.15260323159785,medium,-0.026253501145267144
669707,0.0661309523809524,0.020678042127118434,120.0,252.0,187.0,R,162.58064516129033,medium,0.014857842364673413
669717,0.09639673913043476,0.02187856543219463,46.0,40.0,0.0,R,42.7906976744186,low,0.014857842364673413
669720,0.09861643920595531,0.026383538861783018,104.0,310.0,696.0,R,155.7487922705314,high,0.014857842364673413
669743,0.00031948275862070386,0.021466797270122295,116.0,200.0,254.0,R,146.83544303797467,medium,0.014857842364673413
669911,0.025019133542538374,-0.009523728640793483,96.0,239.0,230.0,L,136.97910447761197,medium,-0.026253501145267144
670042,-0.15479444444444446,-0.04676592496365911,36.0,180.0,155.0,L,60.0,medium,-0.026253501145267144
670097,0.20822076023391817,0.016976925602530724,19.0,36.0,215.0,R,24.872727272727275,medium,0.014857842364673413
670156,0.07079897660818718,-0.03450097056134449,18.0,152.0,29.0,L,32.188235294117646,low,-0.026253501145267144
670223,0.13408943089430891,-0.047862456099815986,10.0,123.0,21.0,L,18.496240601503757,low,-0.026253501145267144
670224,-0.07327339901477833,-0.036752419438149386,42.0,174.0,1.0,L,67.66666666666667,low,-0.026253501145267144
670231,0.06998344370860932,-0.03643848272088723,22.0,151.0,0.0,L,38.40462427745665,low,-0.026253501145267144
670242,0.008515603704350894,-0.04097554784442181,97.0,295.0,108.0,L,145.99489795918367,low,-0.026253501145267144
670541,0.15752327935222665,-0.04955635188356228,38.0,156.0,938.0,L,61.11340206185567,high,-0.026253501145267144
670623,-0.04938918524772612,0.02078790592342833,71.0,367.0,451.0,R,118.98173515981735,medium,0.014857842364673413
670764,-0.004835140186915832,-0.008230793255327828,100.0,214.0,354.0,L,136.30573248407643,medium,-0.026253501145267144
670770,-0.042672095901329865,-0.03199253641437838,197.0,484.0,215.0,L,280.0234948604993,medium,-0.026253501145267144
671056,0.1357005815410839,0.02617830051414749,122.0,327.0,96.0,R,177.70155902004456,low,0.014857842364673413
671083,0.1017922077922078,0.024951274042539495,21.0,11.0,65.0,R,14.4375,low,0.014857842364673413
671213,0.3675102040816326,-0.04649879429201276,12.0,98.0,183.0,L,21.381818181818183,medium,-0.026253501145267144
671218,0.0003832829574517138,0.018637681265661954,187.0,506.0,185.0,R,273.0793650793651,medium,0.014857842364673413
671221,-0.10499883116883119,-0.006264528359024191,44.0,175.0,115.0,L,70.31963470319634,medium,-0.026253501145267144
671277,-0.12613057282117784,-0.041308980718187616,107.0,418.0,443.0,L,170.38476190476192,medium,-0.026253501145267144
671284,-0.06513461538461537,0.02187856543219463,20.0,52.0,0.0,R,28.888888888888886,low,0.014857842364673413
671286,0.20179090909090913,0.023047934212898913,55.0,22.0,15.0,R,31.42857142857143,low,0.014857842364673413
671289,-0.009916189742460946,0.019633555110469825,118.0,308.0,244.0,R,170.62910798122067,medium,0.014857842364673413
671732,-0.0789427030507929,-0.04955553164942156,123.0,505.0,111.0,L,197.8184713375796,low,-0.026253501145267144
671739,-0.017516301378179777,-0.05036108347639351,181.0,455.0,419.0,L,258.97798742138366,medium,-0.026253501145267144
672016,-0.0017839895013124218,0.02187856543219463,30.0,127.0,0.0,R,48.53503184713376,low,0.014857842364673413
672275,-0.02329269340612125,-0.013928030756652998,121.0,327.0,209.0,L,176.63839285714286,medium,-0.026253501145267144
672356,0.005149253731343284,0.01601871464023391,134.0,335.0,209.0,R,191.42857142857142,medium,0.014857842364673413
672386,-0.0041641322666253755,0.022101715122231302,143.0,361.0,402.0,R,204.8531746031746,medium,0.014857842364673413
672515,-0.021111441647597318,0.020682405712777074,76.0,230.0,258.0,R,114.2483660130719,medium,0.014857842364673413
672569,-0.22514583333333335,-0.006600711572060103,18.0,48.0,10.0,L,26.181818181818183,low,-0.026253501145267144
672580,0.06369046489563568,0.021278736807827492,136.0,527.0,282.0,R,216.2051282051282,medium,0.014857842364673413
672640,-0.09463443309766953,0.0198877791775105,190.0,402.0,138.0,R,258.0405405405405,medium,0.014857842364673413
672695,0.030941236202260303,0.0009450853533954362,214.0,497.0,338.0,L,299.1786216596343,medium,-0.026253501145267144
672724,-0.09245805414098096,0.022463324522188632,82.0,182.0,72.0,R,113.06060606060605,low,0.014857842364673413
672744,-0.018664021164021216,0.020126826860999703,108.0,126.0,14.0,R,116.30769230769232,low,0.014857842364673413
672761,0.05918693602693609,-0.0035739609745441547,108.0,275.0,96.0,L,155.09138381201046,low,-0.026253501145267144
672820,0.007112282878411869,0.015613611817890005,140.0,403.0,175.0,R,207.8084714548803,medium,0.014857842364673413
673237,0.006483979827854258,0.012675253161614775,118.0,447.0,274.0,R,186.71150442477875,medium,0.014857842364673413
673357,0.09090494608532579,0.011747702907638047,108.0,316.0,428.0,R,160.98113207547172,medium,0.014857842364673413
673490,0.036025572519084004,0.021063160936105108,60.0,131.0,594.0,R,82.30366492146598,high,0.014857842364673413
673548,0.01601415850504906,0.02150284961761867,183.0,467.0,417.0,R,262.9569230769231,medium,0.014857842364673413
673962,-0.0010178082191780735,0.024138437583082095,146.0,365.0,192.0,R,208.5714285714286,medium,0.014857842364673413
676044,-0.05472307692307693,-0.03643848272088723,18.0,65.0,0.0,L,28.192771084337352,low,-0.026253501145267144
676059,-0.017975409836065548,0.025007884474143205,108.0,244.0,191.0,R,149.72727272727272,medium,0.014857842364673413
676070,-0.03266000000000001,0.021719248188817097,22.0,50.0,35.0,R,30.555555555555554,low,0.014857842364673413
676356,-0.09553623188405796,0.016923432306727604,23.0,36.0,134.0,R,28.06779661016949,medium,0.014857842364673413
676391,0.10391825867369342,0.011968144668979497,184.0,396.0,299.0,R,251.25517241379308,medium,0.014857842364673413
676439,-0.2073928571428571,-0.03415223507926429,21.0,84.0,3.0,L,33.6,low,-0.026253501145267144
676475,-0.0498561507936508,-0.03991850318661161,126.0,416.0,172.0,L,193.4169741697417,medium,-0.026253501145267144
676480,-0.12644298245614038,0.022238292086272704,12.0,19.0,145.0,R,14.709677419354842,medium,0.014857842364673413
676572,0.06649107378129115,0.020648175830181692,184.0,330.0,18.0,R,236.2645914396887,low,0.014857842364673413
676609,0.06922540983606557,0.02217832539649739,122.0,244.0,246.0,R,162.66666666666666,medium,0.014857842364673413
676679,-0.04103276353276353,0.021376926023248533,26.0,27.0,6.0,R,26.49056603773585,low,0.014857842364673413
676694,-0.025831763307115452,0.025256594732537385,71.0,308.0,336.0,R,115.39841688654354,medium,0.014857842364673413
676801,0.07398703457446809,0.018981330889363435,47.0,64.0,432.0,R,54.19819819819819,medium,0.014857842364673413
676914,-0.07115932765151517,0.023516147224865724,128.0,99.0,192.0,R,111.647577092511,medium,0.014857842364673413
677008,-0.12708484299516912,-0.04759695841800787,23.0,144.0,17.0,L,39.66467065868263,low,-0.026253501145267144
677347,0.16178826728826728,0.02235990976713126,22.0,117.0,39.0,R,37.03597122302158,low,0.014857842364673413
677587,0.02037011777230685,-0.005252682613951398,113.0,266.0,157.0,L,158.6174142480211,medium,-0.026253501145267144
677588,0.15011356209150328,-0.03993080771207991,16.0,153.0,60.0,L,28.97041420118343,low,-0.026253501145267144
677592,0.09494144144144143,0.020985790832187434,36.0,37.0,23.0,R,36.49315068493151,low,0.014857842364673413
677594,-0.005479356207845731,0.020895633472046593,182.0,523.0,464.0,R,270.03120567375885,high,0.014857842364673413
677595,-0.2321655172413793,-0.006581670596464806,38.0,145.0,48.0,L,60.21857923497268,low,-0.026253501145267144
677649,-0.016474262182566923,0.019806455579536086,94.0,124.0,275.0,R,106.93577981651376,medium,0.014857842364673413
677800,-0.04402915654286704,-0.0453919528828739,67.0,344.0,77.0,L,112.15571776155718,low,-0.026253501145267144
677870,0.20480952380952377,0.016782274967492405,21.0,10.0,61.0,R,13.548387096774194,low,0.014857842364673413
677942,0.04521036179835064,0.020086608125315042,84.0,179.0,83.0,R,114.34220532319391,low,0.014857842364673413
677950,-0.03200829249905768,-0.0411013009523673,84.0,379.0,201.0,L,137.52051835853132,medium,-0.026253501145267144
677951,0.009771428194785048,0.018335754883288813,141.0,538.0,436.0,R,223.44035346097203,medium,0.014857842364673413
677956,-0.31124,0.019961249350663512,19.0,25.0,20.0,R,21.59090909090909,low,0.014857842364673413
678009,-0.05109724030200469,-0.04059062473173208,46.0,167.0,90.0,L,72.13145539906104,low,-0.026253501145267144
678246,0.010845407604443746,0.018568091686926524,154.0,415.0,208.0,R,224.6397188049209,medium,0.014857842364673413
678489,0.09303787878787878,-0.008541198731477184,44.0,33.0,8.0,R,37.714285714285715,low,0.014857842364673413
678554,-0.04560662525879916,0.0199625163176817,126.0,138.0,85.0,R,131.72727272727272,low,0.014857842364673413
678662,0.03914416301656831,0.014209487421548816,89.0,295.0,395.0,R,136.74479166666666,medium,0.014857842364673413
678877,0.04882575494619926,0.017289724070009282,86.0,67.0,63.0,R,75.3202614379085,low,0.014857842364673413
678882,-0.0215491194195776,0.013337823865810894,162.0,422.0,177.0,R,234.12328767123287,medium,0.014857842364673413
678894,0.08865454545454543,0.023010852509547097,33.0,55.0,73.0,R,41.25,low,0.014857842364673413
679032,0.02603950973323721,0.020655366311748802,73.0,95.0,165.0,R,82.55952380952382,medium,0.014857842364673413
679529,0.03964743771904894,0.023273772077755217,184.0,459.0,356.0,R,262.6936236391913,medium,0.014857842364673413
679845,-0.009228991596638703,0.02113773103520672,68.0,119.0,76.0,R,86.54545454545455,low,0.014857842364673413
680474,-0.05699208047945206,0.020846353554580144,64.0,146.0,103.0,R,88.99047619047619,low,0.014857842364673413
680574,0.02481426085158439,0.022770857259282407,131.0,443.0,101.0,R,202.205574912892,low,0.014857842364673413
680577,-0.06882850241545894,-0.03549074151978271,18.0,69.0,4.0,L,28.55172413793104,low,-0.026253501145267144
680700,-0.12234845735027222,-0.027220130171454915,19.0,29.0,56.0,L,22.958333333333336,low,-0.026253501145267144
680718,-0.06703398325622384,-0.044435919347867614,89.0,408.0,37.0,L,146.12474849094568,low,-0.026253501145267144
680737,-0.08598627726952845,0.02170957418155378,49.0,58.0,0.0,R,53.1214953271028,low,0.014857842364673413
680757,-0.07234609287398985,-0.022167489104558014,222.0,466.0,520.0,L,300.7325581395349,high,-0.026253501145267144
680776,-0.1045868352326686,-0.04263312062644281,208.0,486.0,348.0,L,291.31988472622476,medium,-0.026253501145267144
680777,0.09093939393939393,0.023182296033569805,144.0,319.0,425.0,R,198.42764578833695,medium,0.014857842364673413
680779,-0.005094534050179206,0.021734147659646263,62.0,216.0,112.0,R,96.34532374100719,low,0.014857842364673413
680837,-0.08898787878787878,-0.03643848272088723,20.0,33.0,0.0,L,24.90566037735849,low,-0.026253501145267144
680862,0.0848658450704225,0.02187856543219463,40.0,71.0,0.0,R,51.17117117117117,low,0.014857842364673413
680869,-0.10961226611226613,0.017018748521265836,26.0,74.0,204.0,R,38.48,medium,0.014857842364673413
680977,-0.09490194235588972,-0.035638343777224524,168.0,342.0,333.0,L,225.31764705882355,medium,-0.026253501145267144
681082,-0.07184527981910688,-0.03402017778390837,122.0,435.0,406.0,L,190.556552962298,medium,-0.026253501145267144
681146,0.049669801462904895,0.022548266020722685,66.0,58.0,204.0,R,61.74193548387097,medium,0.014857842364673413
681297,-0.009577430385930619,-0.04697683553480303,92.0,267.0,155.0,L,136.84679665738162,medium,-0.026253501145267144
681351,0.06165709459459462,0.01958371994256486,80.0,370.0,162.0,R,131.55555555555554,medium,0.014857842364673413
681393,-0.043203851317335173,0.020126082724060412,101.0,236.0,63.0,R,141.45994065281897,low,0.014857842364673413
681460,-0.06666119321291739,-0.013298152652931883,63.0,261.0,30.0,L,101.5,low,-0.026253501145267144
681481,-0.0738439086801807,-0.037590090950614496,63.0,397.0,133.0,L,108.74347826086958,medium,-0.026253501145267144
681508,-0.008140030441400326,-0.008909707498109598,36.0,73.0,3.0,L,48.22018348623853,low,-0.026253501145267144
681546,-0.0941823899371069,-0.03870813256976602,42.0,106.0,173.0,L,60.16216216216217,medium,-0.026253501145267144
681624,0.006609118541033465,0.020153082981801407,154.0,470.0,106.0,R,231.98717948717947,low,0.014857842364673413
681715,-0.00018719165085390177,0.02187856543219463,124.0,170.0,0.0,R,143.40136054421768,low,0.014857842364673413
681807,0.0015840090090089576,0.016802879799399206,120.0,37.0,212.0,R,56.560509554140125,medium,0.014857842364673413
681962,0.03332175925925926,0.021776343305774104,54.0,48.0,16.0,R,50.82352941176471,low,0.014857842364673413
681987,-0.04428010204081634,0.020909550095017104,49.0,40.0,51.0,R,44.04494382022472,low,0.014857842364673413
682177,-0.08320697422959095,-0.0350587691185531,62.0,358.0,36.0,L,105.6952380952381,low,-0.026253501145267144
682622,-0.09375811298076919,0.02422318862705164,104.0,256.0,80.0,R,147.9111111111111,low,0.014857842364673413
682626,0.07760670687921872,0.02137820676611829,66.0,211.0,234.0,R,100.54873646209386,medium,0.014857842364673413
682641,-0.04741789273849073,0.017874141194069326,86.0,98.0,148.0,R,91.60869565217392,medium,0.014857842364673413
682653,-0.022656940760389044,0.02187856543219463,29.0,117.0,0.0,R,46.47945205479452,low,0.014857842364673413
682657,0.10808341352630974,-0.007980189507464708,166.0,313.0,44.0,L,216.94363256784968,low,-0.026253501145267144
682663,-0.029216005006112156,0.02187856543219463,164.0,419.0,0.0,R,235.73241852487138,low,0.014857842364673413
682668,0.0165041514041514,0.02068301934433958,65.0,126.0,16.0,R,85.75916230366492,low,0.014857842364673413
682729,-0.04858064516129032,-0.00943472963712394,31.0,80.0,28.0,L,44.68468468468469,low,-0.026253501145267144
682829,-0.09279989604989608,-0.0253918883440426,208.0,481.0,336.0,L,290.4150943396226,medium,-0.026253501145267144
682848,0.10522777777777778,-0.009111815383641864,12.0,45.0,58.0,L,18.94736842105263,low,-0.026253501145267144
682927,-0.0822214137214137,-0.0086047330710593,13.0,74.0,0.0,L,22.114942528735632,low,-0.026253501145267144
682928,-0.07385452655889146,-0.039985195529162076,200.0,433.0,447.0,L,273.6176935229068,medium,-0.026253501145267144
682985,-0.09700962555066073,-0.05003422754224601,200.0,454.0,363.0,L,277.67584097859327,medium,-0.026253501145267144
682988,-0.009526171741361611,0.022727745049941905,37.0,79.0,17.0,R,50.39655172413793,low,0.014857842364673413
682998,-0.03959267123287674,-0.042085621009606555,200.0,438.0,404.0,L,274.6081504702194,medium,-0.026253501145267144
683002,-0.10396469622331694,-0.049575283913070034,210.0,435.0,410.0,L,283.25581395348837,medium,-0.026253501145267144
683011,0.04304780909620021,0.0199494818857332,171.0,422.0,322.0,R,243.37942664418213,medium,0.014857842364673413
683083,0.11876071428571428,-0.005881604466397683,35.0,56.0,30.0,L,43.07692307692307,low,-0.026253501145267144
683090,0.13535849056603777,0.02187856543219463,17.0,53.0,0.0,R,25.742857142857144,low,0.014857842364673413
683146,-0.030646794072843153,-0.046076582947591094,83.0,348.0,140.0,L,134.03248259860788,medium,-0.026253501145267144
683227,-0.029645833333333288,0.02187856543219463,48.0,72.0,0.0,R,57.599999999999994,low,0.014857842364673413
683734,0.08853132194353569,0.02731885151661212,131.0,315.0,562.0,R,185.04484304932737,high,0.014857842364673413
683737,-0.10300393407761832,-0.03848616224185447,95.0,495.0,115.0,L,159.40677966101694,medium,-0.026253501145267144
683748,0.17182517482517484,-0.03643848272088723,11.0,26.0,0.0,L,15.45945945945946,low,-0.026253501145267144
683766,-0.004482269503546077,0.02187856543219463,47.0,141.0,0.0,R,70.5,low,0.014857842364673413
683770,0.03224615384615387,-0.03643848272088723,10.0,65.0,0.0,L,17.333333333333332,low,-0.026253501145267144
685301,-0.048711670480549196,0.02187856543219463,23.0,19.0,0.0,R,20.80952380952381,low,0.014857842364673413
686217,-0.027416034075573525,-0.026194108840007613,171.0,416.0,135.0,L,242.37137989778535,medium,-0.026253501145267144
686452,-0.1757173076923077,-0.008375661933007816,13.0,40.0,27.0,L,19.62264150943396,low,-0.026253501145267144
686469,-0.10024050301906523,-0.04392516483420178,164.0,513.0,259.0,L,248.54357459379617,medium,-0.026253501145267144
686475,-0.036838095238095225,0.02187856543219463,35.0,21.0,0.0,R,26.250000000000004,low,0.014857842364673413
686527,-0.05256021363769392,-0.04813427574402629,68.0,201.0,41.0,L,101.62081784386616,low,-0.026253501145267144
686555,-0.03607353183476519,-0.008616660997470937,145.0,293.0,7.0,L,193.99543378995432,low,-0.026253501145267144
686611,-0.06385091420534458,0.026381794849123008,79.0,243.0,42.0,R,119.23602484472049,low,0.014857842364673413
686668,0.10574679966749795,0.020218612204465636,135.0,401.0,295.0,R,201.9962686567164,medium,0.014857842364673413
686676,0.08013714285714285,0.01893955149299531,14.0,25.0,138.0,R,17.94871794871795,medium,0.014857842364673413
686681,-0.02705811403508776,-0.03718683126753042,48.0,228.0,191.0,L,79.30434782608697,medium,-0.026253501145267144
686765,0.1135813664596273,-0.009927075963293674,35.0,69.0,19.0,L,46.44230769230769,low,-0.026253501145267144
686780,0.007463369963369992,0.022574219868995216,112.0,273.0,82.0,R,158.83636363636364,low,0.014857842364673413
686797,0.014521538263417122,-0.009284109522236073,178.0,349.0,52.0,L,235.75711574952564,low,-0.026253501145267144
686894,0.04604040404040405,0.02100162095310326,33.0,27.0,139.0,R,29.7,medium,0.014857842364673413
686948,0.0073690508322087345,-0.03643848272088723,95.0,351.0,0.0,L,149.5291479820628,low,-0.026253501145267144
687221,-0.07988767650834402,-0.03643848272088723,41.0,114.0,0.0,L,60.30967741935484,low,-0.026253501145267144
687231,0.08611523638232271,0.020554374433711664,56.0,139.0,49.0,R,79.83589743589744,low,0.014857842364673413
687263,-0.01890141509433968,0.022585235991051278,106.0,440.0,182.0,R,170.84249084249086,medium,0.014857842364673413
687363,-0.03691785959407781,-0.04086082519836909,124.0,329.0,42.0,L,180.1147902869757,low,-0.026253501145267144
687401,0.07761579644007191,0.02733350578144167,141.0,359.0,173.0,R,202.476,medium,0.014857842364673413
687462,-0.07555846851275333,-0.03296048095818721,51.0,359.0,87.0,L,89.31219512195122,low,-0.026253501145267144
687478,0.0996405797101449,0.02187856543219463,15.0,23.0,0.0,R,18.157894736842106,low,0.014857842364673413
687515,0.1629123422159888,0.02187856543219463,69.0,62.0,0.0,R,65.31297709923663,low,0.014857842364673413
687551,-0.1347491228070175,-0.03643848272088723,19.0,90.0,0.0,L,31.376146788990827,low,-0.026253501145267144
687597,0.05071404703974047,0.01829038180138387,137.0,450.0,55.0,R,210.0511073253833,low,0.014857842364673413
687637,-0.05137441441441443,-0.03643848272088723,25.0,111.0,0.0,L,40.80882352941177,low,-0.026253501145267144
687952,-0.27324737762237755,0.013455348596303707,33.0,104.0,98.0,R,50.1021897810219,low,0.014857842364673413
688363,0.040832608695652195,-0.036624194430020796,23.0,160.0,2.0,L,40.21857923497268,low,-0.026253501145267144
688760,-0.011668926553672299,0.02187856543219463,15.0,59.0,0.0,R,23.91891891891892,low,0.014857842364673413
689200,-0.043059139784946215,-0.03643848272088723,15.0,62.0,0.0,L,24.155844155844157,low,-0.026253501145267144
689414,-0.046259700176366825,-0.03643848272088723,63.0,324.0,0.0,L,105.48837209302326,low,-0.026253501145267144
690022,0.03172645348837205,0.02187856543219463,43.0,160.0,0.0,R,67.7832512315271,low,0.014857842364673413
690924,0.11558803986710964,0.02187856543219463,43.0,77.0,0.0,R,55.18333333333333,low,0.014857842364673413
690976,-0.09138750000000001,-0.0086047330710593,16.0,80.0,0.0,L,26.666666666666668,low,-0.026253501145267144
690987,-0.0011331453634085276,-0.03643848272088723,38.0,168.0,0.0,L,61.980582524271846,low,-0.026253501145267144
690993,-0.15318460187958274,-0.04261703360477548,46.0,421.0,88.0,L,82.93790149892934,low,-0.026253501145267144
691016,-0.042236589156210425,-0.04641773428224549,146.0,476.0,42.0,L,223.459807073955,low,-0.026253501145267144
691019,-0.10544337735094034,-0.03643848272088723,51.0,245.0,0.0,L,84.42567567567568,low,-0.026253501145267144
691023,0.044549944506104305,0.021019050629835,106.0,289.0,175.0,R,155.1088607594937,medium,0.014857842364673413
691026,-0.005461508015040528,0.022929624489663125,163.0,372.0,231.0,R,226.67663551401867,medium,0.014857842364673413
691176,-0.0779529914529915,-0.0062432816984375195,104.0,324.0,30.0,L,157.45794392523365,low,-0.026253501145267144
691182,-0.18388000000000004,-0.009484313481737172,25.0,100.0,5.0,L,40.0,low,-0.026253501145267144
691185,-0.09554878048780485,0.02187856543219463,20.0,41.0,0.0,R,26.88524590163934,low,0.014857842364673413
691406,-0.030198373669805045,0.020992931592705377,191.0,461.0,39.0,R,270.0950920245399,low,0.014857842364673413
691594,-0.0019836538461538433,0.019349560866795845,130.0,208.0,16.0,R,160.0,low,0.014857842364673413
691718,-0.10318678489702524,-0.04033856523387719,184.0,456.0,95.0,L,262.2,low,-0.026253501145267144
691720,-0.10403278688524595,0.02187856543219463,34.0,122.0,0.0,R,53.179487179487175,low,0.014857842364673413
691723,0.04758605892511386,0.022010898833415976,97.0,197.0,17.0,R,129.99319727891157,low,0.014857842364673413
691728,-0.07568888888888889,-0.03643848272088723,10.0,27.0,0.0,L,14.594594594594595,low,-0.026253501145267144
691777,-0.03405681818181819,0.02187856543219463,44.0,176.0,0.0,R,70.39999999999999,low,0.014857842364673413
691781,-0.04351473577235776,0.02187856543219463,82.0,192.0,0.0,R,114.91970802919708,low,0.014857842364673413
691783,0.02783783783783783,0.023168502966589982,37.0,37.0,12.0,R,37.0,low,0.014857842364673413
691785,-0.13395174991505268,-0.03643848272088723,27.0,109.0,0.0,L,43.279411764705884,low,-0.026253501145267144
692216,-0.051465217391304385,-0.03643848272088723,22.0,115.0,0.0,L,36.934306569343065,low,-0.026253501145267144
692225,0.022726655226655235,0.02187856543219463,74.0,189.0,0.0,R,106.3574144486692,low,0.014857842364673413
693304,0.016508580955182872,0.01898428268998803,99.0,309.0,140.0,R,149.95588235294116,medium,0.014857842364673413
693307,0.10761064547206162,0.018932309345413012,120.0,346.0,25.0,R,178.19742489270385,low,0.014857842364673413
694192,0.11069299082681772,0.024103268136527745,148.0,439.0,173.0,R,221.3696763202726,medium,0.014857842364673413
694212,0.022635698924731218,-0.03643848272088723,25.0,93.0,0.0,L,39.40677966101695,low,-0.026253501145267144
694362,0.05807142857142858,0.02264137545245154,35.0,40.0,11.0,R,37.33333333333333,low,0.014857842364673413
694374,0.0018595398719944978,0.02187856543219463,82.0,141.0,0.0,R,103.69506726457399,low,0.014857842364673413
694376,0.08342727272727272,0.021922147020346838,10.0,22.0,14.0,R,13.75,low,0.014857842364673413
694377,0.1275012765957447,0.02319360331671344,25.0,47.0,5.0,R,32.63888888888889,low,0.014857842364673413
694384,-0.00017378752886837434,-0.025786670403243006,124.0,433.0,168.0,L,192.7899461400359,medium,-0.026253501145267144
694388,-0.04608698092031427,-0.038472518911533804,22.0,81.0,50.0,L,34.601941747572816,low,-0.026253501145267144
