pitcher,p_throws,n_pitches,n_fb,fb_velo,fb_height,brk_share,bf,fb_velo_tercile,fb_height_tercile,brk_share_tercile
663485,R,1014,507,92.38579881656804,2.8332696652732667,0.21400394477317555,244,0,2,0
663531,L,1665,733,92.7212824010914,2.773823375894528,0.38078078078078076,434,1,2,2
663546,R,988,532,94.30432330827068,2.5868215382697706,0.409919028340081,254,1,1,2
663554,R,3055,1585,93.59514195583596,2.793294897728405,0.30474631751227493,789,1,2,1
663556,L,6221,2434,96.62777321281841,2.629564718181066,0.4079729946953866,1626,2,1,2
663558,L,1577,767,93.23846153846154,2.54027951602184,0.04946100190234623,386,2,1,0
663559,L,3138,1875,91.14410666666667,2.8188344422816902,0.34703632887189295,832,0,2,2
663562,R,632,325,93.51938461538461,2.394621398649346,0.24050632911392406,153,1,0,1
663567,R,3136,1521,92.9267587113741,2.5482003142009337,0.2971938775510204,805,1,1,1
663574,R,1221,580,95.48189655172413,2.8156414216323573,0.48484848484848486,299,2,2,2
663623,R,2142,1374,94.22998544395924,2.681422067550047,0.3062558356676004,530,1,2,1
663629,L,225,130,91.45692307692308,2.8172511159716556,0.035555555555555556,56,1,2,0
663658,R,681,289,93.20103806228373,2.6690779917746066,0.36123348017621143,160,1,2,2
663687,L,1107,519,92.58516377649325,2.706627744441111,0.13821138211382114,284,1,2,0
663704,R,340,123,94.0260162601626,2.5013688872856528,0.6323529411764706,90,1,1,2
663734,R,801,393,91.75903307888042,2.8308807480092097,0.36953807740324596,208,0,2,2
663738,L,4485,2140,93.65943925233645,2.884998590056234,0.328428093645485,1134,2,2,2
663752,R,568,243,94.76707818930042,2.8454730515306785,0.0897887323943662,138,2,2,0
663753,R,872,444,93.40765765765765,2.5242787383571734,0.1444954128440367,213,1,1,0
663765,R,3115,1785,91.99596638655461,2.5186063124428903,0.365008025682183,777,0,1,2
663770,R,574,349,91.2461318051576,3.1120951938462555,0.16202090592334495,134,0,2,0
663773,R,1389,876,93.88253424657535,2.2858555372830196,0.29301655867530596,365,1,0,1
663776,L,7805,3071,93.12204493650276,2.585044074409287,0.3424727738629084,1976,2,1,2
663804,R,1506,710,96.02788732394366,2.5945074213811714,0.17928286852589642,373,2,1,0
663855,R,4079,2925,100.11825641025642,2.523618371379017,0.2561902427065457,1037,2,1,1
663878,R,1362,809,97.53918417799753,2.7108134721853796,0.3876651982378855,334,2,2,2
663903,R,8317,4558,93.18685827117157,2.5156048376348012,0.39377179271371887,2172,1,1,2
663941,R,1297,476,94.68781512605042,2.6870994053264488,0.6291441788743254,354,2,2,2
663947,L,1342,532,91.31109022556392,2.724889218431332,0.1736214605067064,363,0,2,0
663978,R,5524,3298,94.20003032140691,2.788624085958893,0.11422881969587255,1339,1,2,0
663986,R,3356,1741,95.89483055715105,2.8824025905182173,0.27264600715137066,843,2,2,1
663992,L,1073,583,92.53722126929674,2.630168669127098,0.45013979496738116,280,1,1,2
664028,R,803,538,91.89330855018586,2.592875496713799,0.1706102117061021,206,0,1,0
664042,R,1570,585,93.49948717948718,2.624328608675386,0.21528662420382166,391,1,1,0
664045,R,1575,724,86.06008287292818,2.3496904185372216,0.3898412698412698,430,0,0,2
664054,R,1125,572,91.25664335664337,2.7691862830208267,0.4497777777777778,301,0,2,2
664062,R,6037,2528,93.36368670886075,2.6542076878557896,0.3165479542819281,1489,1,2,1
664074,R,975,418,93.16794258373206,2.5106316758531975,0.28923076923076924,236,1,1,1
664076,L,920,497,95.53480885311872,2.7394501866840275,0.4597826086956522,228,2,2,2
664092,R,1127,637,94.35792778649922,2.230945383183645,0.37533274179236914,299,1,0,2
664123,R,1033,496,90.52560483870967,2.5916691141040156,0.38044530493707646,286,0,1,2
664126,R,2730,1470,97.91034013605443,2.6761767487338983,0.4545787545787546,676,2,2,2
664129,R,1333,837,94.93882915173238,2.2578850601777587,0.3090772693173293,332,2,0,1
664139,R,2514,1160,95.34318965517242,2.8818757438681866,0.2243436754176611,630,2,2,0
664141,R,5101,2476,93.19781906300484,2.742519887840989,0.46030190158792395,1371,1,2,2
664157,L,735,531,91.46308851224106,3.1377748799378278,0.2585034013605442,164,1,2,1
664161,R,656,256,90.530859375,2.590903114300612,0.5914634146341463,153,0,1,2
664180,L,908,554,89.78194945848375,2.418046465782198,0.31277533039647576,215,0,0,2
664192,L,6107,3910,90.33613810741687,2.527372989425683,0.3425577206484362,1560,0,1,2
664196,R,652,439,92.65968109339407,2.2875994138320292,0.23159509202453987,176,1,0,0
664199,R,4880,2193,94.58463292293662,2.6573956495262645,0.3944672131147541,1199,2,2,2
664202,R,250,123,94.369918699187,2.6117426046244887,0.004,61,1,1,0
664208,R,5806,2702,91.54914877868245,2.946168623776502,0.4149156045470203,1502,0,2,2
664285,L,10873,5860,93.6329180887372,2.3152953764366373,0.34415524694196636,2978,2,0,2
664294,R,1628,634,95.56608832807571,2.9531325869102436,0.4772727272727273,413,2,2,2
664299,R,8098,4822,93.19952301949398,3.082215096064022,0.3560138305754507,1910,1,2,2
664337,R,834,296,92.19695945945946,2.752990041564517,0.31534772182254195,213,0,2,1
664350,R,557,267,97.5629213483146,2.742571920229781,0.08258527827648116,158,2,2,0
664353,R,6468,3362,93.16052944675789,2.8400903696840265,0.27690166975881264,1659,1,2,1
664641,L,3645,2108,92.30569259962049,2.6789711656957698,0.2299039780521262,932,1,2,1
664682,R,572,294,91.17108843537414,2.4378735872671795,0.4405594405594406,136,0,0,2
664701,R,464,308,92.4762987012987,2.76441604615159,0.24568965517241378,105,0,2,1
664714,R,529,285,92.08140350877193,2.6081432557767315,0.22495274102079396,138,0,1,0
664747,R,2205,1241,95.16680096696213,2.930401410734088,0.43718820861678004,541,2,2,2
664776,R,997,406,95.36576354679804,2.5843043457771517,0.5827482447342026,228,2,1,2
664849,L,261,126,88.73174603174604,2.395032956530227,0.5057471264367817,67,0,0,2
664854,R,3134,1741,98.58937392303274,2.539251768816152,0.4278876834716018,790,2,1,2
664856,R,844,488,91.95758196721312,2.5884478241688056,0.36729857819905215,198,0,1,2
664871,R,531,330,95.31363636363636,2.463215308350688,0.3032015065913371,137,2,0,1
664875,R,2256,1227,95.63259983700081,2.14390365582358,0.45611702127659576,603,2,0,2
664918,R,888,519,94.5028901734104,2.809607648547471,0.41103603603603606,210,2,2,2
664942,R,433,240,91.70541666666666,2.391261074592949,0.34872979214780603,117,0,0,2
664944,L,207,94,93.05531914893618,2.7999607707374508,0.3719806763285024,48,2,2,2
664948,L,1920,591,93.92639593908629,2.941493210645674,0.3020833333333333,495,2,2,1
665001,R,971,578,89.5015570934256,2.757448730483938,0.36766220391349125,234,0,2,2
665048,R,350,121,94.09834710743802,2.973327945922544,0.0,91,1,2,0
665093,R,500,250,91.76960000000001,2.1305041697724043,0.176,119,0,0,0
665152,R,6183,3038,93.38209348255431,2.742279940204389,0.1363415817564289,1575,1,2,0
665620,R,972,541,92.83253234750462,2.832603729472506,0.2551440329218107,251,1,2,1
665621,R,1332,788,92.9266497461929,2.5009751684680634,0.29354354354354356,314,1,1,1
665622,R,1943,1083,95.91486611265005,2.5389656808123697,0.35512094698919194,495,2,1,2
665625,R,1280,604,96.08559602649007,2.096995060277674,0.528125,346,2,0,2
665645,R,439,310,93.5883870967742,2.8280140313196998,0.2505694760820046,113,1,2,1
665665,L,1515,640,90.30421874999999,2.4360974520103005,0.24554455445544554,371,0,0,1
665733,R,309,190,94.52368421052631,2.7526113827716694,0.23948220064724918,79,2,2,1
665734,R,270,154,95.00389610389611,2.5782846694808566,0.35555555555555557,64,2,1,2
665759,R,338,217,94.08018433179724,2.738056011823197,0.31952662721893493,80,1,2,1
665795,R,3485,1234,96.1921393841167,2.629234635269338,0.33916786226685797,838,2,1,2
665854,R,577,290,94.32793103448276,2.3817294364820434,0.43500866551126516,144,1,0,2
665871,R,2393,1216,92.74983552631579,2.494247338246798,0.17216882574174677,615,1,1,0
665896,R,522,279,96.01290322580644,2.218612870805441,0.05938697318007663,124,2,0,0
666120,R,4719,2249,94.27114273010227,2.779751368484044,0.20131383767747404,1141,1,2,0
666129,L,4636,2011,90.63669816011934,2.4355723440007004,0.46893874029335636,1217,0,0,2
666142,L,2283,942,95.08917197452229,2.852721767500481,0.17696014016644765,566,2,2,0
666154,R,580,301,90.18205980066445,2.257138059921371,0.16896551724137931,158,0,0,0
666157,L,2320,1320,94.02007575757575,2.771489018542873,0.32112068965517243,607,2,2,2
666159,R,3582,2003,93.4025461807289,2.6637919285378326,0.35790061418202124,963,1,2,2
666168,R,1676,1189,95.36198486122792,2.4896225320987426,0.2834128878281623,459,2,1,1
666200,L,7444,3717,96.10454667742803,2.571982148975047,0.2841214400859753,1858,2,1,1
666201,R,6463,3940,93.30926395939086,2.76037240308871,0.2806746093145598,1659,1,2,1
666204,R,978,372,93.62204301075269,2.707406167755951,0.6165644171779141,247,1,2,2
666205,L,2347,1135,93.57365638766521,2.493624600114605,0.44951001278227526,580,2,1,2
666214,L,2476,1106,93.10623869801086,2.8058199642374864,0.14378029079159935,627,2,2,0
666277,R,882,357,94.6,2.63182789264987,0.3786848072562358,228,2,1,2
666364,R,391,186,95.08763440860214,2.9398532255922194,0.43478260869565216,108,2,2,2
666374,R,2230,811,97.59173859432798,2.823213403707203,0.6098654708520179,530,2,2,2
666619,R,1162,535,98.72841121495327,2.311729829823385,0.5283993115318416,319,2,0,2
666720,R,296,164,97.24329268292682,2.5660117018966337,0.375,70,2,1,2
666721,R,1032,475,93.10589473684212,2.5479964950602927,0.23062015503875968,259,1,1,0
666745,R,1441,709,95.90930888575458,2.8854973445284835,0.21790423317140875,372,2,2,0
666808,R,2707,636,98.14701257861635,2.4433974267305314,0.4296268932397488,676,2,0,2
666818,R,963,465,96.52021505376345,2.590982006633965,0.2118380062305296,245,2,1,0
666974,R,1407,761,96.09973718791063,2.3796480147350647,0.17057569296375266,380,2,0,0
667297,R,1198,593,94.65817875210793,2.5792648534843505,0.505008347245409,319,2,1,2
667376,R,678,257,94.1727626459144,2.532269530340209,0.10324483775811209,178,1,1,0
667427,R,1252,696,94.0308908045977,2.710897430522817,0.43370607028753994,282,1,2,2
667463,L,2140,1184,92.7164695945946,2.292993438558039,0.1411214953271028,623,1,0,0
667465,L,380,214,91.8873831775701,2.2182089160752705,0.21052631578947367,101,1,0,1
667498,R,1519,765,90.51071895424836,2.3938073927738257,0.4338380513495721,400,0,0,2
667755,R,667,259,98.45559845559846,2.3486368770697403,0.46326836581709147,185,2,0,2
668338,R,528,331,91.33383685800604,2.495474022663696,0.2803030303030303,140,0,1,1
668665,R,1052,587,94.54344122657581,2.707983654882546,0.20437262357414449,258,2,2,0
668674,R,1052,618,97.98139158576052,2.4136655092785753,0.1473384030418251,251,2,0,0
668676,R,7366,3253,92.7550261297264,2.705769798678339,0.33763236491990223,1950,1,2,2
668678,R,10745,5264,93.55074088145896,2.581195215756663,0.23052582596556537,2665,1,1,0
668820,R,744,364,94.30082417582418,2.864632530736232,0.4435483870967742,195,1,2,2
668868,L,1735,934,93.96531049250535,2.72803889912357,0.4201729106628242,423,2,2,2
668873,R,363,225,93.90622222222223,2.71324666593409,0.14049586776859505,89,1,2,0
668881,R,4273,2315,98.6183585313175,2.889264248241164,0.40627194008893047,1029,2,2,2
668909,R,1386,767,95.66114732724903,2.845072231102041,0.3903318903318903,345,2,2,2
668933,R,4070,594,96.93484848484849,2.2808921258477337,0.32997542997543,1088,2,0,1
668941,L,1152,598,94.87491638795986,2.525014432898783,0.21961805555555555,304,2,1,1
668948,L,570,220,92.51318181818182,3.036563851352328,0.13508771929824562,159,1,2,0
668970,R,751,468,93.65982905982906,2.7800751539066537,0.340878828229028,186,1,2,2
668984,R,231,148,94.27027027027027,2.9441376131252768,0.2943722943722944,61,1,2,1
669022,L,3708,2221,94.89500225123818,2.7658186259776625,0.3635382955771305,891,2,2,2
669060,R,4891,2881,93.06605345366192,2.6150359964743073,0.18871396442445307,1320,1,1,0
669084,L,637,337,95.84510385756677,2.82317726733872,0.28885400313971743,145,2,2,1
669093,R,353,286,96.01538461538462,2.863704602111467,0.1671388101983003,81,2,2,0
669145,L,2542,1088,90.5841911764706,2.8435905121446443,0.3103855232100708,695,0,2,1
669160,R,2998,1721,97.29535153980244,2.365018180118314,0.1694462975316878,767,2,0,0
669169,R,2261,1102,93.48284936479129,2.7899759238002244,0.30782839451570104,587,1,2,1
669194,R,2603,1456,94.41909340659342,2.783133970119434,0.19669611986169805,688,1,2,0
669203,R,11371,1934,95.73081695966907,2.2221393482703524,0.2808020402778999,2826,2,0,1
669211,L,3937,2224,92.62153776978417,2.668633892491627,0.2524765049530099,984,1,1,1
669212,R,3609,1721,91.57890761185357,3.039121234038431,0.2460515378221114,934,0,2,1
669214,L,752,376,91.27420212765956,2.511498089858633,0.4375,183,0,1,2
669270,R,1340,759,95.79407114624506,2.6833197718023554,0.29402985074626864,368,2,2,1
669276,L,1165,509,92.05599214145383,2.7533847722612936,0.47124463519313303,311,1,2,2
669294,R,464,214,92.70794392523365,2.7254140779037646,0.47844827586206895,120,1,2,2
669302,R,8033,4187,95.71609744447098,2.798576838620035,0.37096974978214864,2039,2,2,2
669330,R,4434,1922,93.60582726326743,3.0844541926622706,0.15877311682453765,1117,1,2,0
669358,R,642,286,96.35874125874125,2.929461725211989,0.4797507788161994,166,2,2,2
669373,L,6241,3252,94.6389298892989,2.792436778351713,0.30988623618009936,1554,2,2,1
669387,R,617,309,95.69514563106796,2.9361224346525012,0.22042139384116693,152,2,2,0
669395,R,1695,902,97.23481152993348,2.5885981770695254,0.40766961651917405,410,2,1,2
669424,R,1769,800,94.049125,2.797133758210151,0.4087054833239118,444,1,2,2
669432,L,4983,2809,94.34215023139906,2.5771659804457046,0.06983744732089103,1206,2,1,0
669438,R,950,287,91.13937282229965,2.9704041860090182,0.4305263157894737,253,0,2,2
669456,R,12623,5197,92.54918222051182,2.5867583180446037,0.4426839895428979,3367,0,1,2
669459,L,1657,531,91.97871939736346,2.8700189851807876,0.5896197948098975,445,1,2,2
669461,L,1704,951,93.90820189274447,2.816839568251065,0.34800469483568075,436,2,2,2
669467,R,2886,1895,95.53646437994723,2.402533701027382,0.34303534303534305,759,2,0,2
669618,R,1151,438,94.34452054794521,2.828634566070994,0.6194613379669852,301,1,2,2
669622,R,1246,683,97.0484626647145,2.7561951913982363,0.43418940609951845,325,2,2,2
669674,L,2240,1019,93.79764474975467,2.606808424944424,0.35580357142857144,546,2,1,2
669684,L,864,335,93.92268656716418,2.8309218416759556,0.5486111111111112,212,2,2,2
669711,R,530,304,94.35723684210525,2.4115407082275344,0.30754716981132074,135,1,0,1
669713,R,1967,953,93.45393494228752,2.5389134594302973,0.35231316725978645,511,1,1,2
669721,R,218,116,93.40086206896552,2.872918709529002,0.3577981651376147,52,1,2,2
669735,R,504,329,95.76626139817628,2.227184253093305,0.2996031746031746,134,2,0,1
669796,L,858,284,94.61830985915492,2.664531867786002,0.5594405594405595,223,2,1,2
669854,R,1025,419,94.57875894988067,2.9230813569385754,0.5034146341463415,258,2,2,2
669912,L,1079,578,93.26851211072663,2.322068479790231,0.3799814643188137,296,2,0,2
669920,R,1153,704,92.44275568181818,2.197667602535412,0.23156981786643538,321,0,0,0
669923,R,4902,2917,95.67199177236887,2.9689230349114655,0.2727458180334557,1299,2,2,1
669935,R,573,314,93.56114649681528,2.651232720429665,0.29668411867364747,135,1,2,1
669947,R,1443,628,92.76003184713376,2.7033391139729246,0.5308385308385308,377,1,2,2
669952,R,2761,1400,93.93178571428571,2.685332467474151,0.465773270554147,702,1,2,2
670036,R,1623,763,92.47509829619922,2.6961528795294716,0.5194085027726433,403,0,2,2
670046,L,735,320,90.736875,2.553795953369035,0.10204081632653061,193,0,1,0
670056,L,704,550,93.28327272727273,2.71380726977512,0.21732954545454544,185,2,2,1
670059,R,1359,682,97.3391495601173,2.2369937566527107,0.33112582781456956,358,2,0,1
670090,R,731,474,91.94198312236287,2.439897859964555,0.35157318741450067,190,0,0,2
670102,R,546,282,94.41134751773049,2.748951764730605,0.47985347985347987,139,1,2,2
670124,R,1704,743,93.44683714670256,2.961221362405684,0.24061032863849766,438,1,2,1
670167,R,2421,1340,92.84850746268657,2.473512799299754,0.3638992152003304,603,1,0,2
670174,R,2568,1173,95.10537084398977,2.5328346339876937,0.23753894080996885,683,2,1,1
670241,R,307,102,89.79803921568627,2.58987201501977,0.08143322475570032,84,0,1,0
670280,R,3189,1762,96.49233825198638,3.025549249035151,0.25337096268422704,804,2,2,1
670329,R,677,390,94.69205128205128,2.5729036482323657,0.16100443131462333,167,2,1,0
670426,L,374,188,90.79148936170212,2.449882031769702,0.4893048128342246,87,0,0,2
670456,R,742,434,94.1626728110599,2.841141699439411,0.41509433962264153,172,1,2,2
670550,R,300,156,92.37948717948719,2.747094351823688,0.4,77,0,2,2
670766,R,257,115,88.33478260869565,2.6515649509396533,0.4163424124513619,65,0,2,2
670810,R,450,210,95.33761904761906,2.696903855521709,0.33555555555555555,120,2,2,1
670912,R,5477,2535,95.56741617357002,2.5923108816491847,0.4798247215628994,1409,2,1,2
670950,R,8611,4179,91.64673366834171,2.794978245725445,0.10962722099639996,2100,0,2,0
670955,R,702,345,93.20753623188405,2.704118978560464,0.14957264957264957,173,1,2,0
670970,L,1250,775,96.51664516129031,2.6840380609876933,0.2728,326,2,2,1
670990,R,2179,1403,95.32451888809693,2.3635852864242977,0.34465351078476364,551,2,0,2
671096,L,1885,942,92.7328025477707,2.7886833257709824,0.3363395225464191,459,1,2,2
671106,L,2127,959,91.40187695516163,2.852935056707818,0.24729666196520922,537,1,2,1
671111,L,378,135,89.81777777777778,2.672600723073131,0.2724867724867725,90,0,1,1
671131,R,346,207,95.55265700483092,2.781779383886484,0.2745664739884393,88,2,2,1
671212,R,240,140,97.82285714285715,2.94071183609898,0.4166666666666667,60,2,2,2
671345,R,2202,1533,96.67651663405088,2.290513663626025,0.2075386012715713,577,2,0,0
671737,R,1814,816,96.12303921568626,2.8421723514541997,0.16703417861080486,460,2,2,0
671790,R,855,494,93.98663967611337,2.462394628987171,0.3730994152046784,217,1,0,2
672282,L,5145,2269,93.71573380343764,3.015798596317497,0.48027210884353744,1284,2,2,2
672335,L,2733,1708,96.29069086651054,2.5641842917849478,0.349432857665569,706,2,1,2
672391,R,921,594,96.05959595959597,2.700497982837618,0.2942453854505972,244,2,2,1
672578,R,3968,2145,97.62741258741258,2.814150954254083,0.35408266129032256,991,2,2,2
672582,L,928,537,94.40055865921788,2.6606824137407945,0.24245689655172414,246,2,1,1
672710,R,2769,1256,95.14968152866243,2.722999972121406,0.5135427952329361,722,2,2,2
672715,R,2484,1540,95.50662337662338,2.563298818862257,0.29106280193236717,615,2,1,1
672773,R,635,351,94.07236467236467,2.4467066789151506,0.2551181102362205,159,1,0,1
672851,R,2214,1370,94.80197080291971,2.626450118462565,0.27822944896115626,573,2,1,1
672911,R,202,118,94.20254237288135,2.901167581158528,0.3712871287128713,46,1,2,2
673258,R,643,373,95.88284182305631,2.788736954801341,0.07465007776049767,161,2,2,0
673540,R,2787,1031,95.66721629485936,2.6343747042291024,0.14244707570864729,694,2,1,0
673633,R,2271,1143,91.10192475940508,2.5346998777444223,0.006164685160722149,556,0,1,0
674003,L,968,527,90.37703984819734,2.7568320447519037,0.04338842975206612,234,0,2,0
674072,L,2153,1102,91.01960072595281,2.753226083477477,0.3283790060380864,586,0,2,2
674285,R,239,151,93.15761589403974,2.5724980549673,0.3179916317991632,61,1,1,1
674370,R,938,482,94.6765560165975,2.539660955399983,0.3624733475479744,236,2,1,2
674444,R,244,160,97.55875,2.3055774195625025,0.27459016393442626,62,2,0,1
674944,L,355,201,93.03432835820897,3.097014332993099,0.3436619718309859,98,2,2,2
675540,R,1657,819,92.47643467643468,2.7733994677142633,0.46469523234761617,451,0,2,2
675627,R,1614,661,94.6105900151286,2.601911001809919,0.540272614622057,435,2,1,2
675911,R,5409,3376,97.66694312796209,2.7164379032471118,0.31410611943057865,1300,2,2,1
675912,L,670,360,90.71944444444445,2.8826743103070562,0.2865671641791045,166,0,2,1
675916,R,2993,1796,95.45367483296214,3.193442667423308,0.39993317741396595,697,2,2,2
675921,R,2137,1217,94.24535743631883,2.5863625985402297,0.29106223678053345,534,1,1,1
675989,R,452,246,95.2239837398374,2.5379845129541723,0.28982300884955753,107,2,1,1
676050,L,1010,556,91.91924460431655,2.736903608635892,0.17425742574257425,264,1,2,0
676051,R,1414,830,96.37373493975903,2.5912559261037695,0.2369165487977369,372,2,1,1
676083,R,515,257,92.5260700389105,2.66065585676194,0.44854368932038835,141,0,2,2
676092,R,948,464,95.8176724137931,2.2161211532429803,0.4430379746835443,246,2,0,2
676130,R,829,462,93.81818181818181,2.9164123296683955,0.2195416164053076,202,1,2,0
676194,R,365,211,94.55639810426541,2.800340650560302,0.07671232876712329,96,2,2,0
676206,R,297,153,95.25816993464052,3.003672492815491,0.3501683501683502,68,2,2,2
676220,R,452,303,93.6,2.623310176485541,0.3252212389380531,103,1,1,1
676254,R,1075,532,94.82406015037594,2.5543948836258354,0.5051162790697674,263,2,1,2
676265,R,1892,954,91.9353249475891,2.862494641934302,0.48414376321353064,479,0,2,2
676272,R,1952,937,98.93180362860193,2.620009416858951,0.35911885245901637,505,2,1,2
676395,L,518,251,94.33625498007969,2.5263774337854805,0.2413127413127413,127,2,1,1
676440,R,2319,1093,94.90622140896615,2.938659515279953,0.09314359637774904,585,2,2,0
676477,R,3503,2075,95.10867469879518,2.6108511616198933,0.18755352554952898,913,2,1,0
676534,R,946,327,95.2,2.676434028610978,0.48308668076109934,221,2,2,2
676596,L,3501,1730,90.9085549132948,2.1075597257247862,0.09111682376463867,968,0,0,0
676604,R,917,475,94.37157894736842,2.8263856293601153,0.40239912758996726,222,1,2,2
676606,L,1885,1132,89.13348056537103,2.620877168737086,0.32785145888594164,480,0,1,2
676637,R,214,54,89.29444444444444,2.6530444704483527,0.7476635514018691,57,0,2,2
676641,R,360,134,92.80820895522388,2.5760155775931306,0.08333333333333333,99,1,1,0
676664,L,3933,2043,93.10137053352912,2.832229995863195,0.32214594457157386,1023,2,2,2
676680,L,831,391,91.52941176470588,2.596442284281627,0.5258724428399518,205,1,1,2
676684,R,2461,1374,94.76419213973799,2.778771712188188,0.308411214953271,627,2,2,1
676710,R,3445,1347,93.97327394209354,2.938871944052283,0.2397677793904209,874,1,2,1
676714,L,1185,607,93.18533772652388,2.6748011959429756,0.47848101265822784,303,2,2,2
676760,R,1647,794,94.13954659949623,2.796308555303755,0.14268366727383122,386,1,2,0
676775,R,590,243,95.78436213991769,2.9205905467569533,0.03559322033898305,172,2,2,0
676831,R,746,401,93.58329177057357,2.829832264049364,0.1581769436997319,175,1,2,0
676840,R,1460,981,93.32395514780836,2.25485888377881,0.2589041095890411,419,1,0,1
676879,L,2396,882,95.83015873015873,2.4984152170801472,0.42237061769616024,605,2,1,2
676886,R,484,282,95.20283687943262,2.828422924958514,0.26859504132231404,114,2,2,1
676969,R,906,505,93.79485148514851,2.324880762506114,0.19205298013245034,237,1,0,0
676979,L,1283,839,96.87091775923719,2.6694280588646118,0.2720187061574435,315,2,1,1
677020,L,218,143,94.56013986013986,2.7766940186488966,0.3302752293577982,48,2,2,2
677053,L,1329,817,94.52435740514075,2.9735193390216375,0.3619262603461249,320,2,2,2
677161,R,403,189,94.54761904761905,2.5510449952740344,0.14392059553349876,102,2,1,0
677651,R,5621,2409,93.57862183478622,2.554357724555867,0.2077922077922078,1438,1,1,0
677865,L,1023,222,88.73873873873873,2.274271660192704,0.2727272727272727,293,0,0,1
677944,R,417,245,94.12530612244898,2.817717923413068,0.3669064748201439,111,1,2,2
677960,L,2766,1641,94.33418647166361,2.608542250931562,0.26174981923355023,663,2,1,1
677976,R,1929,1065,91.85708920187794,2.048016937120397,0.32918610679108345,546,0,0,1
678061,L,514,254,95.94566929133859,2.791136076969399,0.4085603112840467,135,2,2,2
678394,R,3610,2027,95.5508633448446,2.4667940455098836,0.18975069252077562,936,2,0,0
678606,L,555,398,95.46733668341709,2.4826958156024217,0.018018018018018018,142,2,1,0
679525,R,1336,593,94.22276559865092,2.6939853228584423,0.406437125748503,342,1,2,2
679885,R,236,142,100.58028169014084,2.3077732230793218,0.1906779661016949,57,2,0,0
680570,R,2103,1042,97.36381957773513,2.9292465368602794,0.23680456490727533,515,2,2,1
680686,R,6594,2687,94.06166728693711,2.7099422433253273,0.49014255383682137,1643,1,2,2
680689,R,330,173,96.23179190751445,2.819445149056138,0.17575757575757575,81,2,2,0
680694,R,4623,2179,94.55314364387333,2.77921971465005,0.46052346960847934,1180,2,2,2
680702,R,233,152,93.30657894736842,2.786847243861696,0.34763948497854075,62,1,2,2
680704,R,2342,1119,93.2520107238606,2.6503982934693626,0.4735269000853971,560,1,2,2
680723,L,669,458,89.50764192139738,2.5846845966786653,0.23617339312406577,170,0,1,1
680735,L,575,280,91.48392857142858,2.789380258824285,0.16869565217391305,149,1,2,0
680739,R,1670,618,94.16391585760519,2.8821055901060024,0.45209580838323354,434,1,2,2
681190,R,668,323,94.3139318885449,2.55804337561322,0.23203592814371257,166,1,1,0
681217,R,1379,669,94.95470852017937,2.7159996913742717,0.25453226976069615,350,2,2,1
681402,R,402,201,95.63432835820896,2.80217474267558,0.4502487562189055,103,2,2,2
681806,R,1969,887,93.70462232243517,3.164753696263441,0.25088877602844084,484,1,2,1
681810,R,571,299,93.57725752508361,2.625701623121863,0.4290718038528897,160,1,1,2
681857,R,1742,843,94.77212336892052,2.4536694182831056,0.36452353616532723,422,2,0,2
681867,R,638,233,88.46952789699571,2.2177700082222236,0.3495297805642633,174,0,0,2
681882,R,436,202,96.58316831683167,2.4767607653172363,0.536697247706422,114,2,0,2
681911,L,2575,1739,93.97970097757333,2.969810826871374,0.2683495145631068,627,2,2,1
681982,R,594,269,92.92118959107806,2.6177005319043523,0.4983164983164983,154,1,1,2
682010,R,339,165,94.49333333333333,2.690527669454052,0.5132743362831859,92,2,2,2
682051,R,1326,773,92.27503234152653,2.7630082983445763,0.3054298642533937,343,0,2,1
682120,L,504,237,96.53248945147679,2.6915927888052193,0.5297619047619048,121,2,2,2
682171,R,1221,573,88.80680628272252,2.6909933302701114,0.5307125307125307,330,0,2,2
682175,L,433,274,91.31058394160583,2.1406630613233433,0.34872979214780603,122,0,0,2
682227,L,1934,719,92.80083449235049,2.899370784838939,0.16597724922440538,490,1,2,0
682243,R,2087,1369,95.10971512052593,2.7814762730240736,0.28318160038332535,537,2,2,1
682842,R,517,350,99.498,2.183088851019622,0.3230174081237911,127,2,0,1
682847,R,1732,936,96.36004273504274,2.2326704253311846,0.33371824480369516,469,2,0,1
682990,R,862,458,93.2617903930131,2.4407915148461568,0.3619489559164733,234,1,0,2
683175,R,379,240,96.4,2.4967759257333926,0.35356200527704484,96,2,1,2
683232,R,959,602,95.69817275747509,2.97896320554093,0.37017726798748696,227,2,2,2
683769,R,855,364,93.41978021978022,2.8903419677068634,0.36257309941520466,222,1,2,2
685410,R,550,245,90.82734693877552,2.7800082953940235,0.10727272727272727,146,0,2,0
685493,R,498,203,90.76600985221675,2.708323170622638,0.19678714859437751,120,0,2,0
685503,R,1077,427,90.74332552693208,2.190789282122452,0.18012999071494892,285,0,0,0
686218,R,1028,618,95.43673139158577,2.9777983484742916,0.22762645914396887,248,2,2,0
686294,R,460,287,95.81811846689895,2.616109496256894,0.30434782608695654,116,2,1,1
686610,L,3131,1715,93.4866472303207,2.8638225024371975,0.29096135419993613,785,2,2,1
686613,R,3024,1417,95.80677487649966,2.877227879636439,0.2605820105820106,745,2,2,1
686651,R,223,107,94.35794392523364,2.9623233902723367,0.4439461883408072,55,1,2,2
686654,R,206,90,96.61222222222223,2.760830629565607,0.5631067961165048,58,2,2,2
