batter,name,stand,stratum,log_prior_pa,level_query,woba_level
656976,Pavin Smith,L,medium,6.9957661563048505,0.3205696525266909,0.3069642529789184
657041,Lane Thomas,R,high,7.363913501405819,0.324304292485452,0.3236512365250475
657061,Cole Tucker,L,medium,6.1675164908883415,0.2741871568950959,0.2542899159663865
657077,Alex Verdugo,L,high,7.843064016692054,0.33696326958620154,0.3292481350608559
657088,Forrest Wall,L,low,2.772588722239781,0.32024855560806714,0.5688666666666666
657136,Connor Wong,R,medium,6.152732694704104,0.29571320429658343,0.2914179104477612
657193,Eddy Alvarez,L,low,4.948759890378168,0.2799299788654137,0.2365857142857143
657557,Paul Dejong,R,high,7.939515260662406,0.31173122646226686,0.3070795008912655
657656,Ramón Laureano,R,high,7.622663951323595,0.31477735060916284,0.3234473813020068
657757,Gavin Sheets,L,low,6.837332814685591,0.3125366279447024,0.2990859291084855
658668,Edward Olivares,R,medium,6.646390514847729,0.30560106124319486,0.3172223667100129
660162,Yoán Moncada,L,high,8.035278911144667,0.32443481061185736,0.3265976676384839
660271,Shohei Ohtani,L,high,7.939515260662406,0.36981275010253684,0.3830338680926916
660636,Diego Castillo,R,medium,5.648974238161206,0.301133350563741,0.2714558303886926
660644,Vidal Bruján,L,low,5.605802066295998,0.29301998685126224,0.2012693726937269
660670,Ronald Acuña,R,high,8.0106915391303,0.3911268639881911,0.388418326693227
660688,Keibert Ruiz,L,medium,7.001245622069476,0.32914023979964324,0.3074831358249771
660707,Elehuris Montero,R,medium,6.20050917404269,0.274463090537547,0.3050630081300813
660766,Juan Yepez,R,low,5.8289456176102075,0.305634553700563,0.3047286135693215
660821,Jesús Sánchez,L,medium,6.928537818164665,0.32022658718857594,0.3175764705882353
661388,William Contreras,R,medium,7.071573364211532,0.3295978984339998,0.353339847068819
661531,Brian Serven,R,low,5.424950017481403,0.2505584292844362,0.2493451327433628
662139,Daulton Varsho,L,medium,7.374629015218945,0.3096920368020448,0.3091405269761605
663330,Jahmai Jones,R,low,4.51085950651685,0.32256432338429797,0.2093444444444444
663368,Blake Perkins,L,low,5.117993812416755,0.2948126345649793,0.3035662650602409
663457,Lars Nootbaar,L,medium,6.876264611890766,0.33248999580197075,0.3399245867768595
663527,Tyler Nevin,R,medium,5.749392985908253,0.32270013421848787,0.2792460063897763
663538,Nico Hoerner,R,medium,7.3613754289773485,0.3256925050843361,0.3167749523204068
663550,Trey Cabbage,L,low,4.04305126783455,0.23039109142268577,0.2376607142857142
663586,Austin Riley,R,high,7.848933726364071,0.356518994055689,0.3599488680718188
663609,Luken Baker,R,low,4.605170185988092,0.3363341747749231,0.2855252525252525
663611,Nick Madrigal,R,medium,6.733401891837359,0.3085882098631113,0.302222884386174
663616,Trevor Larnach,L,medium,6.539585955617669,0.3114429451529463,0.3065267727930535
