batter,embedding_index,n_pitches,swing_rate,stand,whiff_rate,contact_rate,chase_rate,zone_swing_rate,ev_mean,ev_p90,la_mean,bat_speed_mean,pull_rate,woba_level,prior_pa_L,prior_pa_R,n_pa_L,n_pa_R,log_prior_pa,stratum,obs_platoon_diff,name,stand_names,pc1,pc2,pc3,pc4,pc5,tsne1,tsne2
672701,1615,173,0.5780346820809249,L,0.2099999999999999,0.79,0.47,0.726027397260274,83.66451612903225,99.5,8.67741935483871,,0.5,0.2755869565217391,7.0,39.0,7.0,39.0,3.8501476017100584,low,-0.0008241758241758,José Devers,L,-0.03365994861872142,-0.6181849113912079,-0.07037933296403977,0.09490733042396646,0.6464360239157159,-5.9752007,18.266973
672724,1616,880,0.4943181818181818,R,0.271264367816092,0.728735632183908,0.2693156732891832,0.7330210772833724,85.78588957055214,103.98,8.785276073619633,69.96853146853147,0.5403726708074534,0.2745967741935484,64.0,184.0,64.0,184.0,5.517452896464707,low,-0.0697540760869565,Oswald Peraza,R,0.025778636127226678,0.7883013302297921,0.10393320410687922,0.3653982250996513,0.6782944854713928,6.155087,-13.538534
672744,1617,61,0.6557377049180327,R,0.425,0.575,0.3846153846153846,0.8571428571428571,89.66666666666667,102.4,20.666666666666668,78.17894736842106,0.5,0.387235294117647,6.0,11.0,6.0,11.0,2.8903717578961645,low,-0.1435757575757575,Alexander Canario,R,-0.1969544569343978,0.2356224095109927,0.1900979786491473,0.08913017211860279,0.6070863459919698,4.745784,-5.7121973
672779,1618,1543,0.4711600777705768,L,0.1733149931224209,0.8266850068775791,0.2637215528781794,0.6658291457286433,86.55765472312704,101.04,11.517915309446254,64.54545454545455,0.4819672131147541,0.2599248291571754,98.0,341.0,98.0,341.0,6.0867747269123065,low,0.0034238434376683,Tucupita Marcano,L,-0.49926795710526145,-0.5021996878583664,-0.9930429239460592,0.28054765449238994,0.1945419655112194,-19.513142,0.18354397
672820,1619,749,0.540720961281709,R,0.2345679012345679,0.7654320987654321,0.4164383561643835,0.6588541666666666,88.98333333333333,102.8,12.45138888888889,69.2548717948718,0.3426573426573426,0.2273414634146341,56.0,149.0,56.0,149.0,5.327876168789581,low,0.0545637583892617,Lenyn Sosa,R,0.4983477569526068,-0.5267641344705656,0.6075770716472173,-0.6334614311456341,0.23986225221506746,13.082396,22.984066
672832,1620,43,0.627906976744186,R,0.3333333333333333,0.6666666666666666,0.5,0.7037037037037037,88.88333333333333,95.35,7.166666666666667,,0.3333333333333333,0.1123571428571428,2.0,12.0,2.0,12.0,2.70805020110221,low,-0.1310833333333333,Israel Pineda,R,0.04924166916941233,-0.10888017351503897,0.2453687771483858,0.24971491213888863,0.0519206162871087,-3.6603358,2.0228612
672851,1621,8,0.375,R,1.0,0.0,0.0,0.5,,,,,,0.0,1.0,1.0,1.0,1.0,1.0986122886681098,low,0.0,Joan Adon,R,-0.22438449219035272,0.17229541427612516,0.058056610478021894,0.10274294102027452,0.03429174488406055,-3.3574426,-3.4510217
673237,1622,1311,0.5873379099923722,R,0.2584415584415584,0.7415584415584415,0.4421487603305785,0.7675213675213676,90.13472222222222,105.83,11.541666666666666,71.84312668463612,0.4225352112676056,0.3504170984455958,105.0,281.0,105.0,281.0,5.958424693029782,low,-0.1252886968310456,Yainer Diaz,R,-0.5002610395313981,-0.6571642079679687,1.0300857315370844,-0.5793302724925231,0.7630508757711344,14.973695,14.971409
673357,1623,5383,0.5950213635519227,R,0.2994068061192632,0.7005931938807368,0.4092318291422666,0.8125,89.45108055009823,107.6,13.833988212180747,74.23360655737704,0.4313919052319842,0.3508564784053156,322.0,1183.0,322.0,1183.0,7.317212408359839,medium,0.0785486603697305,Luis Robert,R,-1.2195061240984317,-0.25142355758676127,0.6339026961831505,-0.15566737228141153,0.7555733563150854,-8.855988,24.25221
673451,1624,1577,0.4337349397590361,L,0.1871345029239766,0.8128654970760234,0.2506172839506173,0.6271186440677966,85.8099173553719,100.69,2.371900826446281,,0.3181818181818182,0.2737154696132596,54.0,308.0,54.0,308.0,5.8944028342648505,low,-0.0076693121693121,Shogo Akiyama,L,0.7748732783375751,-0.19147682709306577,0.6507790642279065,0.21574135436110026,-0.9297801241788729,-17.437613,-1.9828024
673490,1625,6203,0.4136708044494599,R,0.1726422447388932,0.8273577552611068,0.226525017135024,0.5799086757990868,86.45219941348974,102.48,14.6201171875,65.50494845360825,0.4915924826904055,0.3116178045515395,465.0,1029.0,465.0,1029.0,7.309881485824787,high,0.052370387786451,Ha-Seong Kim,R,1.1347322812458036,0.6617824675149052,-0.2580731921078129,-0.5181472359095014,-0.0026561993739536507,22.86319,-0.51968485
673548,1626,4289,0.4014921893215201,R,0.2003484320557491,0.7996515679442509,0.2041010968049594,0.5903284671532847,90.62555720653788,105.7,10.848888888888888,70.52396694214876,0.3761194029850746,0.3479990224828934,281.0,742.0,281.0,742.0,6.931471805599453,medium,0.0185918024767148,Seiya Suzuki,R,0.24918686894903477,0.8611552741651526,0.01602783317465034,-0.8743976201713615,-1.1556059661214364,16.758331,-21.44345
673962,1627,2357,0.5099703012303776,R,0.2703826955074875,0.7296173044925125,0.3306451612903225,0.7090420769919427,90.74330708661417,105.0,14.669291338582678,69.4966037735849,0.3858267716535433,0.3253581847649919,155.0,462.0,155.0,462.0,6.42648845745769,medium,0.1062494623655913,Josh Jung,R,-1.0444495787318557,0.1065803270943801,0.19708734690957905,-0.2780448324304981,-0.3747581036168983,16.619816,11.532261
675649,1628,44,0.6363636363636364,L,0.1428571428571429,0.8571428571428571,0.45,0.7916666666666666,80.11428571428571,93.36,10.142857142857142,,0.7142857142857143,0.2397272727272727,4.0,7.0,4.0,7.0,2.4849066497880004,low,-0.3139285714285714,Brian Miller,L,-0.027324307318969798,-0.3194841199341455,-0.08184413540062585,-0.2017610010321312,0.08454500655078222,3.9001145,7.7323875
675656,1629,1187,0.5290648694187026,R,0.2961783439490446,0.7038216560509554,0.371859296482412,0.688135593220339,87.26862745098039,102.68,16.916666666666668,68.26301369863013,0.3762376237623762,0.2255446153846153,122.0,203.0,122.0,203.0,5.786897381366708,medium,0.1370358959864329,Kevin Smith,R,0.3793532155662263,0.2774478007322059,0.5889664865500107,-0.2192230302727819,0.08245933344383512,16.304161,-1.5877974
675911,1630,3,0.6666666666666666,R,0.5,0.5,1.0,0.5,,,,,,0.0,0.0,1.0,0.0,1.0,0.6931471805599453,low,,Spencer Strider,R,-0.053173812859148725,0.01902146839904194,0.02820044643046106,0.03674281463457509,0.013678677482529749,2.916375,-1.7692579
675961,1631,454,0.4713656387665198,R,0.308411214953271,0.6915887850467289,0.2587719298245614,0.6858407079646017,82.54307692307692,101.36,9.507692307692308,67.83913043478262,0.4153846153846154,0.2383333333333333,40.0,71.0,40.0,71.0,4.718498871295094,low,-0.1874623239436619,Alika Williams,R,0.03542194389226373,0.21504642450422243,-0.5596387670070206,0.5666466391979083,-0.01477542037767559,-0.73721194,-12.189033
